Name,ID,Application_Num,Member_HICN,Plan,Effective_Date,Termination_Date
Stephanie Martinez,170,3477745,Ldi32082,BP4,2020-02-11,2021-02-10
Angela Castro,515,56732897,BRQ83445,BP2,2022-01-04,2023-01-04
Tracy Duncan,629,20514810,GwB41209,BP3,2020-01-26,2021-01-25
Melinda Gonzalez MD,601,76611972,IhO29189,BP1,2022-05-16,2023-05-16
David Huynh,696,70249490,UtT94709,BP1,2021-07-22,2022-07-22
Melvin Anderson,864,11689250,IFh69737,BP3,2022-10-18,2023-10-18
Mrs. Jessica Johnston,182,3236653,eDh04256,BP3,2020-11-13,2021-11-13
Kelly Olson,257,4938932,fbI77200,BP2,2022-05-16,2023-05-16
David Fitzpatrick,785,27897306,IaZ03891,BP3,2020-07-22,2021-07-22
Shannon Mitchell,816,66129661,Moi31526,BP3,2021-12-07,2022-12-07
Linda Webster,627,4621715,xYX17664,BP1,2022-12-11,2023-12-11
Kenneth Phillips,182,3469412,EEM68079,BP2,2022-09-10,2023-09-10
Adriana Perez,531,13957774,HwI61917,BP4,2022-07-20,2023-07-20
Andrew Ritter,818,63222567,RZU08413,BP1,2022-10-09,2023-10-09
Sheila Baird,312,74495842,zwb81887,BP1,2020-03-19,2021-03-19
Scott Hart,012,71362081,GFh55043,BP1,2021-05-25,2022-05-25
Jeffrey Moreno,936,32837858,UHn76586,BP4,2020-12-02,2021-12-02
Robert Atkins,792,70363882,ZdJ48806,BP3,2020-05-08,2021-05-08
Michael Martinez,527,56802285,Vwq75039,BP3,2021-06-14,2022-06-14
Cristian Robinson,022,4753815,QTN60513,BP2,2021-10-23,2022-10-23
Johnathan Weiss,439,93214477,Llj25157,BP3,2020-09-26,2021-09-26
Todd Price,814,50889976,YBt04936,BP2,2020-01-19,2021-01-18
Eric Levine,098,281136,NeV24467,BP4,2021-03-11,2022-03-11
Sheri Estrada,229,74071910,ZoB77394,BP4,2021-02-22,2022-02-22
John Montes,331,56278638,pkG53027,BP4,2021-11-14,2022-11-14
James Williams,597,41378682,ZGg33566,BP4,2021-06-03,2022-06-03
Ryan Espinoza,031,32324779,OZy30696,BP1,2020-01-16,2021-01-15
Mary Humphrey,223,49346144,GRo40438,BP2,2020-02-23,2021-02-22
Lori Ferguson,153,13944521,yms71235,BP1,2022-08-05,2023-08-05
Kaitlyn Stewart,739,30696934,LaQ17570,BP4,2022-11-16,2023-11-16
David Baker,157,77247765,nbr45457,BP2,2022-05-15,2023-05-15
Benjamin Trevino,190,20970336,abz46275,BP2,2022-11-26,2023-11-26
Elizabeth Santos,332,80706293,ISY72328,BP4,2022-06-18,2023-06-18
Amber Hughes,644,31978366,tLI62978,BP3,2020-09-26,2021-09-26
Mrs. Patricia Larson,883,70311619,Gsc72447,BP1,2022-07-01,2023-07-01
Alec Cunningham,520,65688805,gnO03061,BP2,2020-11-28,2021-11-28
Wayne Jones,493,88153939,TAJ65816,BP2,2020-08-09,2021-08-09
Ryan Perez,916,6292887,ybY34065,BP2,2021-05-08,2022-05-08
Christy Briggs,641,77441233,NId16825,BP2,2022-03-28,2023-03-28
Sarah Allen,447,82469508,Ccf95602,BP4,2020-08-27,2021-08-27
Kenneth Smith,530,96245389,FgT44163,BP1,2020-12-14,2021-12-14
Nicole Rios,698,54706296,tJS82624,BP2,2020-02-15,2021-02-14
Jennifer Welch,948,77223932,uWG61315,BP3,2020-12-18,2021-12-18
Amy Andersen,945,79667091,KhC33159,BP3,2021-05-09,2022-05-09
Megan Smith,938,81871402,jzz75514,BP1,2021-04-02,2022-04-02
Allen Herrera,248,9416844,Adi44230,BP2,2022-04-14,2023-04-14
William Warren,808,68646686,Cjs57592,BP1,2020-07-05,2021-07-05
Julie Hernandez,373,36027310,llP13499,BP2,2020-10-27,2021-10-27
Mary Hill,141,49200763,IJY09361,BP1,2021-05-31,2022-05-31
Richard Dixon,280,9015282,CKJ03417,BP2,2021-08-01,2022-08-01
Haley Ellis,969,62688540,lcj15109,BP2,2021-02-11,2022-02-11
Kenneth Waters,363,41889534,yQq04798,BP3,2021-01-01,2022-01-01
Eric Baker,942,78871756,vwp49367,BP1,2021-02-07,2022-02-07
Lauren Robinson,576,19605359,iWb99340,BP3,2021-02-04,2022-02-04
Keith Rice,193,53241767,jYo06706,BP3,2021-05-20,2022-05-20
Anthony Wilson,991,49000573,Lbc96542,BP3,2022-07-14,2023-07-14
Melissa Walsh,141,54690075,bRb48058,BP2,2022-11-13,2023-11-13
Carolyn Wright,802,48704642,rme94373,BP3,2021-08-09,2022-08-09
Alexander Myers,421,51749225,TbY34484,BP2,2022-06-01,2023-06-01
Christine Mcclain,486,99586465,sWb18167,BP2,2022-12-02,2023-12-02
Renee Malone,665,41075569,BRs41069,BP2,2021-08-11,2022-08-11
Douglas Powell,435,62881603,jmk61897,BP3,2021-01-23,2022-01-23
Emily Ferguson,742,69001390,Gku14483,BP3,2022-05-27,2023-05-27
Cynthia Stanley,997,21719510,SbI95708,BP2,2020-01-12,2021-01-11
William Lawson,051,40837739,BeV78452,BP1,2020-01-26,2021-01-25
Emily Gregory,523,88202578,IyA80204,BP1,2022-11-08,2023-11-08
Dr. Monique Hernandez,192,76994131,CTL98759,BP3,2021-08-29,2022-08-29
Erik Keith,109,33200742,ehu86429,BP3,2020-06-25,2021-06-25
Rebecca Hernandez,763,92550642,psZ97583,BP3,2022-12-25,2023-12-25
Timothy Hughes,822,92391900,zWO15021,BP1,2020-05-02,2021-05-02
Jason Harding,153,19571260,EXs53036,BP3,2022-10-24,2023-10-24
David Diaz Jr.,024,427883,Gwb19482,BP3,2022-01-15,2023-01-15
Sarah Vazquez,700,24719638,cgz10846,BP1,2022-04-21,2023-04-21
Willie Whitaker,789,43691648,NUz97531,BP1,2021-12-04,2022-12-04
Sean Campbell,824,25105498,nxs54605,BP1,2022-07-29,2023-07-29
Jeffrey Jones,133,36609333,Ywf86569,BP4,2022-03-26,2023-03-26
Brian Golden,323,86334208,nzz26762,BP4,2021-11-12,2022-11-12
Jennifer Edwards,475,20193999,OAV08674,BP2,2022-05-04,2023-05-04
Maureen Wood,504,99697593,RwF40714,BP1,2021-10-15,2022-10-15
Barbara Jimenez,255,43587192,edE76437,BP2,2020-12-18,2021-12-18
Albert Logan,294,20844820,Eyu35407,BP2,2020-05-17,2021-05-17
Ryan Berry,292,20794120,jrw76410,BP2,2020-02-06,2021-02-05
Rhonda Hall,757,93468320,AGb63179,BP3,2022-01-15,2023-01-15
Michael Neal,071,47152571,mTj74616,BP3,2022-12-25,2023-12-25
Tara Weber,059,25494279,vdF51989,BP1,2021-06-01,2022-06-01
Yesenia Hayden,372,54217315,wbU25108,BP2,2020-07-22,2021-07-22
Kelly Murillo,703,39446286,Gzr23236,BP1,2021-01-11,2022-01-11
Ashley Johnson,412,85951263,SDZ05875,BP1,2022-12-26,2023-12-26
Barry Davis,403,17597868,VAg22966,BP2,2020-12-06,2021-12-06
Brad Harris,366,28646766,rzr25313,BP3,2020-06-14,2021-06-14
Edward Faulkner,123,71554254,gQY34647,BP3,2022-06-26,2023-06-26
Meghan Martinez,220,19740502,ufi77337,BP4,2021-05-07,2022-05-07
Linda Lee,589,74959238,GlX57456,BP3,2020-08-07,2021-08-07
Mark Sullivan,707,41992573,eiF79735,BP1,2021-06-23,2022-06-23
Daniel Lee,121,88133569,Ybu06530,BP1,2020-08-04,2021-08-04
Ashley Chavez,291,74621902,uIs82090,BP3,2021-01-29,2022-01-29
Michaela Frey,520,69467833,Blk26520,BP2,2022-07-21,2023-07-21
Dr. Courtney Stewart,004,17348621,VdU89966,BP1,2021-03-15,2022-03-15
Natalie Ruiz,469,13938280,Ewn12048,BP3,2021-01-26,2022-01-26
Robert Jimenez,063,81389738,kjB56686,BP2,2020-08-11,2021-08-11
Donald Garcia,033,43577852,vHz50628,BP3,2022-10-13,2023-10-13
Anthony Spencer,822,8931823,wrh59716,BP2,2022-01-27,2023-01-27
Brittany Moody,048,74771690,bEf02308,BP1,2020-09-18,2021-09-18
Laura Young,719,49695870,rhx57334,BP2,2022-01-27,2023-01-27
Ashley Lindsey,373,80780653,fHE00370,BP3,2022-06-16,2023-06-16
Kimberly Obrien,134,28440416,Ilc93281,BP3,2021-08-10,2022-08-10
Tanya Campbell,710,1738005,oxv99518,BP1,2021-12-02,2022-12-02
Sandra Fry,200,25058055,ZmH30036,BP3,2020-02-12,2021-02-11
Amy Scott,240,73390221,rzH22122,BP1,2021-12-15,2022-12-15
Terry Salazar,918,50364831,Ebh74631,BP3,2020-05-11,2021-05-11
Patricia Booker,929,92384031,hyK90262,BP3,2022-08-08,2023-08-08
Mr. Steven Lewis,225,98753976,TaB18365,BP2,2022-04-26,2023-04-26
Gary Thompson,060,48747373,ibq66044,BP1,2020-06-01,2021-06-01
Joshua Brooks,655,5601128,nhd62045,BP4,2022-01-11,2023-01-11
Richard Dickson,967,91115899,OQc21184,BP4,2021-07-28,2022-07-28
Anne Anderson,162,64038270,Gbq26774,BP4,2022-09-03,2023-09-03
Rachel Moreno,389,27555161,Haa80314,BP1,2020-04-07,2021-04-07
Jessica Marshall,571,96001413,gcH87445,BP1,2021-04-30,2022-04-30
Theodore Moore,036,78112858,KFC35402,BP4,2021-09-02,2022-09-02
Bryan Romero,166,18424085,vlH13305,BP4,2020-02-10,2021-02-09
Robert Wilson,441,80142344,mGT91727,BP1,2022-07-05,2023-07-05
Angela Sandoval,410,89776209,pEx14449,BP2,2020-06-02,2021-06-02
Deborah Flores,551,48357758,NzV24723,BP1,2022-03-20,2023-03-20
Alexander Harris,932,46337463,VgG35183,BP4,2020-12-16,2021-12-16
Lisa Simon,085,30529728,meE06003,BP4,2020-07-05,2021-07-05
Rebekah Johnson,980,91864048,txL00612,BP1,2021-06-12,2022-06-12
Tiffany Manning,609,39154960,FrQ48111,BP2,2021-04-29,2022-04-29
Samantha Silva,937,61470845,KXZ45533,BP2,2022-01-11,2023-01-11
Stephanie Acevedo,608,92498249,zJv33017,BP2,2022-10-10,2023-10-10
Kimberly Rodriguez,355,70055505,nDi02705,BP3,2022-09-14,2023-09-14
Elizabeth Perry,285,78164544,cKE67493,BP3,2021-01-18,2022-01-18
Benjamin Ware,098,91419245,vzx44402,BP1,2022-08-21,2023-08-21
Lisa Stewart,766,71043161,tKD29823,BP4,2022-04-18,2023-04-18
Travis Todd,119,51480318,xbV03997,BP3,2022-09-11,2023-09-11
Mary Hammond MD,162,48202307,VAd73641,BP3,2021-03-30,2022-03-30
Monica Nelson,324,52219627,KOH65209,BP2,2021-05-02,2022-05-02
Kimberly Wood,545,632869,hwv53178,BP3,2021-12-05,2022-12-05
Kaitlin Vance,547,27195572,jLz82506,BP1,2021-04-19,2022-04-19
Christy Arias,444,81640652,gAO87188,BP1,2022-03-08,2023-03-08
Marcus Moore,537,6335525,xwz28498,BP3,2022-07-30,2023-07-30
Abigail Thornton,221,1559225,bpl27130,BP2,2020-01-13,2021-01-12
Curtis Parker,771,77903490,aEe35168,BP3,2021-07-09,2022-07-09
Claire Young,058,830291,pnT84232,BP4,2021-08-27,2022-08-27
Tanya Hubbard,952,41135691,gcS84205,BP1,2020-02-05,2021-02-04
Sarah Thompson,597,95495798,vAC76460,BP2,2022-06-20,2023-06-20
Tonya Johnson,143,26396032,DCY26027,BP1,2021-03-03,2022-03-03
Carly Robinson,252,68999987,dwY95422,BP2,2022-12-06,2023-12-06
Sarah Vargas,489,19751178,nfc64482,BP2,2021-02-28,2022-02-28
Bradley Cummings,322,93383182,HXk59920,BP4,2020-02-21,2021-02-20
Kimberly Davis,492,60804622,Cpg70247,BP4,2021-02-04,2022-02-04
Veronica Peterson,035,65918484,FKT20323,BP2,2022-04-04,2023-04-04
Alyssa Jones,855,34969818,nwn02238,BP2,2021-04-07,2022-04-07
Tricia Huff,097,74716887,mAX67955,BP2,2020-05-18,2021-05-18
Michelle Willis,343,11447032,OWK72232,BP1,2020-05-26,2021-05-26
Matthew Green,447,49656222,Par52440,BP2,2022-11-09,2023-11-09
Julie Hickman,340,11243806,utP40730,BP4,2022-06-24,2023-06-24
Kimberly Garza,622,87344636,fOk56404,BP1,2021-09-19,2022-09-19
Elaine Price,396,70589515,Xqk63069,BP1,2021-12-04,2022-12-04
Jared Peterson,134,45745653,tyk47064,BP3,2022-09-26,2023-09-26
Scott Clay,587,8060569,kta78835,BP2,2020-06-29,2021-06-29
Keith Smith,239,23191152,Xxv25673,BP1,2020-08-15,2021-08-15
Glenda Smith,860,85093661,IRC36668,BP3,2020-06-07,2021-06-07
Alexis Martin,953,18464837,QQW70589,BP3,2022-07-01,2023-07-01
Jennifer Miranda,894,59485796,ppH14548,BP1,2022-01-13,2023-01-13
Mrs. Sheila Hernandez DDS,744,34899621,rfm45129,BP4,2020-08-12,2021-08-12
Christopher Nash,535,29408565,ksE31236,BP1,2020-01-14,2021-01-13
Tammy Rogers,247,2620328,bsT12415,BP3,2022-10-06,2023-10-06
Selena Hamilton,691,76390941,wvV50083,BP1,2020-02-24,2021-02-23
David Martin,679,51473280,DGL01403,BP1,2022-08-07,2023-08-07
Lynn Gibson,451,10820107,kCb74090,BP3,2020-02-14,2021-02-13
Joyce Walker,345,54969449,Vkw71413,BP4,2022-12-28,2023-12-28
Tiffany Mcgrath,228,37983106,EQz65583,BP2,2020-11-04,2021-11-04
Cody Turner,466,10117138,IZN20439,BP1,2020-10-26,2021-10-26
Stacey Diaz,590,38982218,FIv40541,BP2,2021-08-22,2022-08-22
Jonathan Cox,436,10612584,VTT70060,BP4,2020-10-02,2021-10-02
Kelly Lawson,473,59926336,bex82902,BP4,2022-10-18,2023-10-18
Christina Oconnor,419,16772710,PzZ61197,BP4,2022-09-27,2023-09-27
Sandra Cooper,352,33297830,Czd15866,BP4,2021-03-31,2022-03-31
Mary Taylor,771,2843454,RvL15297,BP2,2021-12-01,2022-12-01
Catherine Lewis,914,72844895,hQB36383,BP2,2020-05-16,2021-05-16
Sarah Johnson,795,29614378,jPu85922,BP1,2022-03-12,2023-03-12
Stephen Davis,217,40812881,ken53252,BP4,2021-09-02,2022-09-02
Kelly Ford,859,89174342,QaZ99249,BP2,2022-03-25,2023-03-25
Patricia Spears,154,76642019,vNL97251,BP3,2022-02-21,2023-02-21
Ronald Summers,841,17808533,Bjq04682,BP3,2021-05-08,2022-05-08
John Wilcox,005,4999599,nLz54599,BP3,2021-11-11,2022-11-11
Ashley Casey,322,21485145,kzG52354,BP1,2021-08-25,2022-08-25
Nicole Whitaker,930,74626534,KfF65696,BP3,2021-06-17,2022-06-17
Alison Mcgee,333,50268866,DNj30065,BP3,2021-07-30,2022-07-30
Blake Perkins,415,80456075,TIB40484,BP3,2020-08-17,2021-08-17
Cassandra Riddle,154,6726939,ELU81326,BP4,2020-06-19,2021-06-19
Kayla Randall,194,89899385,fSL11579,BP1,2021-08-13,2022-08-13
Christopher Wise,395,49803325,tBD80133,BP4,2021-03-17,2022-03-17
Nicole Watson,292,36560630,lsi37854,BP1,2022-09-23,2023-09-23
Thomas Kelly MD,494,19759226,iLm82459,BP3,2022-06-16,2023-06-16
Madison Pena,828,16186154,LTx16400,BP4,2020-10-13,2021-10-13
Richard Ingram,404,64242487,KKK96120,BP3,2021-01-07,2022-01-07
Sheri Page,707,73908025,FPO65327,BP1,2021-07-02,2022-07-02
Heather Krueger,642,7081632,spo95487,BP1,2021-03-13,2022-03-13
Amanda Campbell,241,46364371,akF46555,BP3,2022-12-02,2023-12-02
David Mccarty,911,18100347,NcV13279,BP3,2020-03-23,2021-03-23
Donald Lopez,429,38237364,Nkm94854,BP3,2021-05-15,2022-05-15
Robert Huff,092,88280202,UMC77633,BP3,2020-02-10,2021-02-09
Lisa Jackson,940,28184065,ssp82623,BP1,2022-07-07,2023-07-07
Heather Porter,211,59400808,Ijk05842,BP4,2022-03-18,2023-03-18
Matthew Chavez,525,59185569,tye24537,BP4,2020-09-29,2021-09-29
Nathan Jones DDS,619,87949495,jay91260,BP1,2021-02-02,2022-02-02
Zoe Alexander,696,85155390,PRM53530,BP1,2020-11-06,2021-11-06
Julie Costa,678,30273432,rDP60932,BP3,2020-01-13,2021-01-12
Ronald Hernandez,673,39727437,WLi88046,BP4,2021-05-08,2022-05-08
John Parks,655,9308523,NMK78382,BP4,2020-10-08,2021-10-08
Bryan Payne,535,15783589,dGI33574,BP2,2022-12-26,2023-12-26
Abigail Shaw,779,97663266,KKM64729,BP1,2022-06-16,2023-06-16
Anna Cooke,395,27230368,SgB03177,BP4,2021-04-30,2022-04-30
Randy Walker,854,92302683,bxl66550,BP4,2021-04-06,2022-04-06
Mary Rivas,861,23281952,CTL49041,BP3,2021-06-07,2022-06-07
Ruth Thomas,660,2210268,HFL72184,BP1,2020-07-25,2021-07-25
Emily Lee,308,94085614,fdz20050,BP4,2021-12-08,2022-12-08
Tamara Hansen,093,46916928,hba25179,BP1,2022-02-06,2023-02-06
Jonathan Ortiz,146,59118553,pIH05279,BP1,2020-06-14,2021-06-14
Keith Walker,687,34556581,YFa91673,BP1,2021-09-28,2022-09-28
Mrs. Leslie Perez,477,72943478,mkK66875,BP4,2022-02-14,2023-02-14
Tony Ponce,563,79961590,Rjz47368,BP1,2021-01-05,2022-01-05
Kimberly Cross,751,14844579,wVQ14728,BP3,2022-05-13,2023-05-13
Steven Abbott,598,73445777,Qlk14520,BP1,2021-01-08,2022-01-08
Melissa Lindsey,505,27174946,Fig17352,BP3,2020-07-30,2021-07-30
Dawn Watson,072,75030250,xIc48896,BP3,2020-04-10,2021-04-10
Michael Choi,548,50065556,sSE27045,BP3,2022-11-27,2023-11-27
Robert Vasquez,177,81622874,pBK68144,BP3,2020-07-15,2021-07-15
Brian Williams,796,33508625,Efk40016,BP2,2020-07-11,2021-07-11
Michelle Love,471,99948862,hih06449,BP1,2020-01-31,2021-01-30
Jeremy Bennett,911,50519882,riK69250,BP4,2021-12-23,2022-12-23
Amy Daugherty,731,54403658,TfB59712,BP4,2020-11-07,2021-11-07
Pamela Williams,262,83702,FVP68997,BP4,2021-08-06,2022-08-06
Sandra Wright,652,27687463,Ies64076,BP3,2020-02-23,2021-02-22
Steven Waller,029,58750188,iAM90670,BP4,2020-02-26,2021-02-25
Elizabeth Collins,623,97775654,BqK77937,BP2,2022-03-10,2023-03-10
Jasmine Blake,958,91027590,Qzi43950,BP1,2021-09-13,2022-09-13
Lindsey Kim,731,54853061,hVP22023,BP3,2022-06-05,2023-06-05
David Woodard,796,55495175,cOH66317,BP4,2021-03-10,2022-03-10
Amy Robinson,693,6186681,cpK40020,BP1,2022-06-08,2023-06-08
Rachel Reed,178,22192585,xxf24490,BP4,2022-01-24,2023-01-24
Samantha Mendoza,458,91557829,aUn43235,BP3,2022-10-07,2023-10-07
Melanie Turner,373,89409542,RbQ34856,BP1,2021-06-15,2022-06-15
Kristopher Cox,123,35651174,TnG50244,BP4,2020-06-01,2021-06-01
Jose Holmes,994,52416425,TpD60164,BP1,2020-08-18,2021-08-18
Jeffrey Ortiz,329,18501335,aOz32274,BP3,2022-08-09,2023-08-09
Lauren Wade,490,56141954,ODi98842,BP3,2020-05-19,2021-05-19
Jonathan Carter,750,10404954,rFP22941,BP3,2020-02-08,2021-02-07
Brittney Ramirez,822,3511966,qnD32767,BP1,2022-06-16,2023-06-16
William Shaffer,270,85228283,qRc09348,BP1,2021-03-17,2022-03-17
Dustin Mosley,964,85548442,iiy86098,BP3,2021-04-11,2022-04-11
James Gardner,797,24788810,KjO37988,BP4,2021-06-05,2022-06-05
Lauren Henderson,880,87785483,Obu29144,BP1,2021-08-18,2022-08-18
Tammy Weiss,440,26430663,NGq25151,BP4,2021-11-23,2022-11-23
Gerald Shields,695,39796939,iuT89084,BP2,2022-02-24,2023-02-24
David Evans,674,67859848,anb77571,BP2,2020-05-05,2021-05-05
Joshua Brown,077,87367354,Dcc69295,BP3,2022-07-24,2023-07-24
Patrick Reynolds,541,67850470,mBE81653,BP1,2020-02-13,2021-02-12
Gabrielle Shaw,197,96178656,riX27937,BP3,2020-11-01,2021-11-01
Sarah Diaz,706,71035308,GPX32236,BP3,2022-08-08,2023-08-08
Dana Parsons,308,68160129,vrz63224,BP1,2020-06-29,2021-06-29
Micheal Zimmerman,685,14438343,XOg46961,BP3,2022-02-19,2023-02-19
Evan Ruiz,740,19101598,WWq29437,BP3,2020-01-26,2021-01-25
Austin Ritter,749,80223533,Ugb97561,BP4,2022-01-15,2023-01-15
Katrina Lin,255,65220145,xRI38669,BP2,2021-01-03,2022-01-03
Karen Burgess,887,92351807,kUo33593,BP1,2021-03-27,2022-03-27
Daniel Brown,902,79507475,dpo61425,BP3,2021-09-27,2022-09-27
Matthew Small,306,75200366,skB22707,BP4,2022-11-30,2023-11-30
Nathaniel Obrien,479,33056204,gJw87109,BP4,2020-07-05,2021-07-05
David Brewer,623,38313089,eFk17397,BP3,2021-05-01,2022-05-01
Bradley Gibson,226,52619566,MmR78987,BP1,2020-08-29,2021-08-29
Timothy Duncan,563,21479361,Axh38585,BP1,2021-11-26,2022-11-26
David Lee,878,48419216,ekP09525,BP1,2020-07-16,2021-07-16
Gregory Gutierrez,317,57805740,Ihq65948,BP3,2022-10-08,2023-10-08
Kelly Ferguson,835,44298512,ThW83921,BP3,2022-04-20,2023-04-20
Dawn Fritz,816,54594583,aBq72706,BP4,2020-04-22,2021-04-22
Brittany Evans,948,53537557,Cuj84995,BP2,2021-08-13,2022-08-13
Amber Middleton,636,25402969,TFp49353,BP1,2020-01-30,2021-01-29
William Ball,521,79686297,Iqn01414,BP3,2020-10-09,2021-10-09
Brian May,537,14720796,qRi32028,BP2,2020-09-06,2021-09-06
Tiffany Campbell,886,97306860,EEM12560,BP3,2021-12-11,2022-12-11
Kirk Cortez,145,32918954,Gsw07298,BP1,2021-06-10,2022-06-10
Vanessa Mccormick,063,47532268,GGa14458,BP1,2020-07-01,2021-07-01
Alexander Sweeney,957,11863452,CQV99481,BP4,2022-04-16,2023-04-16
William Tran,135,43635586,aUo17917,BP4,2022-09-03,2023-09-03
Adrian Cooper,205,2079826,hEu41419,BP3,2022-10-05,2023-10-05
Mrs. Evelyn Melendez,999,3971244,qyx94519,BP4,2020-01-08,2021-01-07
Heather Mccoy,986,90784021,jDt66293,BP4,2021-08-14,2022-08-14
Helen Sims,055,34382153,yVU66891,BP4,2020-09-15,2021-09-15
Kristi Johnson,640,3349187,GMw28906,BP2,2020-09-12,2021-09-12
Angela Gordon,618,40972427,KYo78929,BP2,2022-09-16,2023-09-16
Kendra Anderson,912,70704227,SkE91650,BP4,2022-07-11,2023-07-11
James Zhang,155,66026803,Pqi64089,BP1,2021-06-07,2022-06-07
James Taylor,652,52688456,TIx69488,BP3,2021-10-25,2022-10-25
James Larsen,951,59160963,fto75382,BP3,2022-06-22,2023-06-22
Carl Spencer,639,69987468,odK88216,BP4,2020-12-10,2021-12-10
Emily Ortiz,130,33875618,wCZ24589,BP2,2021-05-18,2022-05-18
William Daniel,268,55243965,ZAT80457,BP1,2022-03-22,2023-03-22
Tiffany Smith,357,63646779,jnr47960,BP2,2020-02-03,2021-02-02
Jerome Cooper,447,11822460,grJ70886,BP4,2021-12-04,2022-12-04
Kristin Glenn,692,78399571,taC94298,BP3,2021-11-19,2022-11-19
Larry Solomon,832,10099854,CoI10153,BP4,2021-11-03,2022-11-03
Martin Nelson,367,20549423,jxr30619,BP1,2021-05-16,2022-05-16
Sean Finley,397,1544490,CFT10677,BP1,2021-06-05,2022-06-05
Melanie Smith,411,3856539,DOO02731,BP4,2022-07-30,2023-07-30
Robert Floyd,593,74096216,bYT01727,BP4,2022-05-18,2023-05-18
Shawn Kirk,521,64435999,sLi04867,BP2,2022-10-01,2023-10-01
Michelle Robinson,315,43478648,pTl05202,BP3,2022-07-26,2023-07-26
Melanie Huynh,175,40210499,jAF02059,BP1,2020-06-09,2021-06-09
Dr. Randy Scott,280,25025066,zVq63015,BP1,2021-04-14,2022-04-14
Melissa Sanders,741,46927133,FKY54248,BP3,2020-05-27,2021-05-27
Tristan Campbell,081,91536483,uKE66992,BP4,2021-10-20,2022-10-20
Meagan Anderson,988,64655044,QIe94442,BP3,2020-05-01,2021-05-01
Veronica Hamilton,537,74868694,mxE27406,BP4,2021-11-21,2022-11-21
Gerald Schultz,481,47289490,dJw27967,BP3,2020-09-13,2021-09-13
Brandon Macdonald,092,49725181,Dtm39602,BP1,2021-11-30,2022-11-30
Lee Roberts Jr.,749,51593353,pIc49293,BP3,2020-06-28,2021-06-28
Laura Trujillo,273,76068569,YcB64038,BP1,2021-12-31,2022-12-31
Katherine Hernandez,367,5719528,TzH00691,BP4,2022-04-21,2023-04-21
David Mayo,853,50901256,hqB47221,BP2,2022-01-13,2023-01-13
Stephanie Hudson,978,47076461,Skb47690,BP4,2022-09-26,2023-09-26
Tyler Coleman,108,76277111,OuK17022,BP3,2021-06-12,2022-06-12
Erin Walker,410,850126,MMc24392,BP1,2022-07-19,2023-07-19
Logan Avery,748,80909805,pSa52270,BP1,2021-04-28,2022-04-28
Jeffrey Roberson,870,7210891,shl37291,BP3,2020-10-04,2021-10-04
Anna Carter,970,89155292,wUe52882,BP1,2021-05-05,2022-05-05
Jeremy Yoder,210,11299931,HGD27778,BP1,2021-08-24,2022-08-24
Elizabeth Clark,633,33345305,bZv01396,BP4,2020-03-17,2021-03-17
Eric Ramirez,469,57296264,hqT77444,BP3,2020-03-16,2021-03-16
Joseph Hawkins,851,53729183,opi99174,BP2,2021-01-23,2022-01-23
Colleen Francis,547,56323219,fKF30452,BP3,2021-12-07,2022-12-07
Michael Austin,996,85414199,yNU56628,BP1,2021-03-20,2022-03-20
Katherine Davis,108,71255556,CFF16635,BP2,2022-05-02,2023-05-02
David Rice,873,70119359,Zzj06460,BP1,2021-05-13,2022-05-13
David Morrison,661,6509270,vMT72457,BP4,2022-07-21,2023-07-21
Rebecca Charles,253,9560923,Hio99146,BP4,2021-05-06,2022-05-06
Rebecca Fischer,361,92001785,hlM75593,BP2,2021-12-18,2022-12-18
April Sims,021,18589346,LKq12397,BP3,2022-06-18,2023-06-18
Richard Carr,722,7514843,gcR74996,BP3,2020-04-19,2021-04-19
Victoria Mason,258,39724288,IXZ03576,BP4,2021-08-30,2022-08-30
Jennifer Spencer,313,13755614,DVe67774,BP1,2022-04-12,2023-04-12
Ryan Leach,722,83982969,dsB38120,BP4,2022-02-15,2023-02-15
Heather Reynolds,687,38086816,ebV23055,BP2,2022-06-21,2023-06-21
Dana Harper,951,28204178,TIg75293,BP1,2022-11-06,2023-11-06
James Wade,068,61417488,RLN40383,BP2,2021-11-02,2022-11-02
Robert Wilson,334,42001231,FKY40763,BP2,2021-10-08,2022-10-08
Betty Ponce,558,89246338,Qax31657,BP1,2021-06-18,2022-06-18
Jillian Taylor,221,60329645,gpV71996,BP3,2022-12-06,2023-12-06
Erin Mata,376,73252695,cLl66401,BP1,2022-11-21,2023-11-21
Michael Caldwell,355,32504929,BTj62124,BP1,2021-04-08,2022-04-08
Connor Williams,759,17168983,Bdx82265,BP4,2020-05-24,2021-05-24
Ryan Hall,733,67342443,MWP37400,BP3,2022-04-26,2023-04-26
Lisa Russell,263,16316434,NAm39883,BP1,2021-08-03,2022-08-03
David Young,947,38590622,Egh45798,BP3,2020-10-05,2021-10-05
Thomas Collins,052,16584315,ZFf05397,BP4,2021-11-24,2022-11-24
Phillip Brown,101,70304579,Fsa21186,BP3,2021-10-25,2022-10-25
Melanie Walker,149,85989580,yxJ79481,BP4,2021-08-10,2022-08-10
Carrie Prince,715,65948363,Gwr27053,BP4,2020-03-15,2021-03-15
Tabitha Randall,828,86600849,iPc35742,BP2,2022-09-25,2023-09-25
Nicole Smith,721,90587953,yCW82726,BP4,2022-02-04,2023-02-04
