Name,ID,Application_Num,Member_HICN,Plan,Effective_Date,Termination_Date
Jennifer Daugherty,891,52945820,kLk18400,BP3,2022-02-06,2023-02-06
Annette Hansen,989,98860242,XIX78174,BP2,2021-12-30,2022-12-30
Collin Robinson,442,79908255,kxA13150,BP3,2021-09-14,2022-09-14
Dylan Anderson,576,70446328,SKX87397,BP1,2021-06-26,2022-06-26
Katrina Shea,159,99224622,cGW97476,BP4,2022-06-19,2023-06-19
Peggy Johnston,800,654841,hor86164,BP4,2021-07-06,2022-07-06
Stephanie Hardy,810,20797491,XKG92345,BP1,2020-06-24,2021-06-24
Randy Rios,781,59565850,kfz77773,BP1,2022-10-20,2023-10-20
Elizabeth Mayo,717,42265220,xUR26353,BP1,2020-12-11,2021-12-11
Benjamin Kennedy,550,60038263,hiG29916,BP4,2021-05-30,2022-05-30
Michael Williams,702,51781174,mMa03169,BP4,2022-10-19,2023-10-19
Madison Walker,475,4314312,Ksy90705,BP2,2020-03-15,2021-03-15
John Kelly,156,79721904,mQO71879,BP2,2022-12-07,2023-12-07
Karen Tyler,591,75483890,ZEn87528,BP3,2022-08-18,2023-08-18
Patrick Davidson,136,99952407,bAf41410,BP1,2020-07-08,2021-07-08
Robert Watson,806,27608132,CMZ88570,BP1,2022-11-27,2023-11-27
Michael Dominguez,437,48784978,Mbc83635,BP1,2020-10-09,2021-10-09
Melissa Morgan,434,67422831,kSf18175,BP2,2020-05-13,2021-05-13
Mary Alvarez,392,48869991,ZKu01654,BP1,2021-02-16,2022-02-16
Dawn Haynes,180,16756173,ubC60213,BP2,2022-08-22,2023-08-22
Cory Weaver,628,30337563,SRB67855,BP4,2022-06-17,2023-06-17
Erin Olsen DDS,027,30516744,dqX10219,BP3,2021-11-22,2022-11-22
Sarah Swanson,233,9211643,HcM59358,BP1,2021-01-31,2022-01-31
Logan Miranda,309,23142022,JBs23047,BP3,2020-09-04,2021-09-04
Nichole Webb,720,66607880,nFp40327,BP2,2021-06-27,2022-06-27
Steve Ball,626,425498,ILr17235,BP4,2020-05-27,2021-05-27
Daniel Nelson,510,27660035,RqS49367,BP2,2021-12-20,2022-12-20
Mrs. Linda Rush,438,85916173,JAo26524,BP2,2022-04-28,2023-04-28
Pamela Burnett,493,79702036,xXo20012,BP2,2022-09-14,2023-09-14
Raven Turner,124,61015718,hCU87064,BP1,2022-12-11,2023-12-11
Alexandra Burns,298,71755783,AkK11846,BP4,2022-08-22,2023-08-22
Matthew Huang,990,95404431,pUC08573,BP2,2020-08-17,2021-08-17
Joseph Wallace,533,80131892,ope14838,BP3,2021-08-23,2022-08-23
Stacey Eaton,170,39942647,sCK26882,BP2,2022-08-27,2023-08-27
Michelle Scott,243,14616176,Pea21545,BP1,2022-08-25,2023-08-25
Carrie James,647,80122096,PLn65895,BP4,2020-10-12,2021-10-12
Austin Walker,206,99922413,qBy11591,BP3,2020-12-17,2021-12-17
Richard Roberts,456,51787721,Rwy26570,BP1,2021-12-29,2022-12-29
Mary Garza,374,71116446,pcd69597,BP2,2021-04-07,2022-04-07
Cole Dean,066,44926907,wmA09446,BP1,2021-08-30,2022-08-30
Joshua Carey,429,74091747,tAG20084,BP3,2020-10-30,2021-10-30
John Ferguson,347,73420656,FsL95397,BP1,2022-07-17,2023-07-17
Jason Browning,246,13513312,sOJ46056,BP3,2022-04-24,2023-04-24
Julie Baker,211,35224230,IUv00451,BP1,2020-01-03,2021-01-02
Samantha Allen,723,75237297,TvD08667,BP2,2020-08-09,2021-08-09
Richard Brown,514,93015133,tON20668,BP3,2022-12-07,2023-12-07
Jody Smith,505,14629761,aEs58302,BP2,2021-02-16,2022-02-16
Corey Frank,496,74907289,zDg23937,BP2,2021-06-10,2022-06-10
Francis Acosta,132,20514770,kDW77344,BP1,2021-12-02,2022-12-02
Kim Johnson,175,54468639,ajI58697,BP4,2020-07-05,2021-07-05
Jessica Edwards,851,37956664,yeD97181,BP1,2020-07-30,2021-07-30
Catherine Stokes,599,66396321,bse51219,BP2,2020-09-22,2021-09-22
Christopher Williams DDS,543,39151806,uKb00865,BP1,2020-08-18,2021-08-18
Richard Roberts,070,76556147,sbk76454,BP2,2022-10-07,2023-10-07
Jamie Gordon,935,69761892,PXX40209,BP1,2021-07-24,2022-07-24
Melissa Nguyen,300,14765343,LIV56555,BP1,2020-01-31,2021-01-30
Michael Sanders,118,74689630,eaR17450,BP1,2021-07-15,2022-07-15
Misty Garcia,869,36313989,RPS76671,BP4,2020-06-09,2021-06-09
Donald Cabrera,982,41188824,yOC52834,BP4,2022-10-10,2023-10-10
Brett Hunter,847,55175677,igs17670,BP2,2020-02-29,2021-02-28
Richard Gilbert,291,59245966,Vsh80993,BP3,2022-09-12,2023-09-12
Michael Velazquez,444,6049002,eRl03412,BP3,2021-09-09,2022-09-09
Cynthia Nelson,684,98536005,tRl37165,BP2,2022-06-27,2023-06-27
Melanie Robbins,307,35721681,TJY43952,BP1,2021-01-15,2022-01-15
Vernon Velasquez,710,90427402,awM32725,BP2,2021-06-22,2022-06-22
Jonathan Bernard,473,37922409,tCF03536,BP4,2022-08-20,2023-08-20
Jeffrey Chapman,238,34151133,kPq94962,BP2,2021-04-24,2022-04-24
Emily Campbell,507,79841972,HGM01476,BP3,2021-10-31,2022-10-31
Taylor Jackson,221,92141143,XVi88537,BP1,2022-03-25,2023-03-25
Cynthia Martin,143,87871890,tZf94065,BP2,2021-06-05,2022-06-05
Sarah Cortez,287,75580146,FtU46320,BP3,2020-02-19,2021-02-18
Alex Baird,004,50402036,hyE38288,BP3,2020-09-02,2021-09-02
Henry Hayes,885,51897157,ers14245,BP1,2022-10-10,2023-10-10
Sarah Brooks,225,77553380,dHj94094,BP3,2021-11-07,2022-11-07
Jennifer Morgan,369,46912556,dkP56157,BP1,2022-10-20,2023-10-20
Melissa Clark DVM,318,26341600,uDE15484,BP2,2020-02-21,2021-02-20
Angela Chan,834,92678615,sxE18986,BP4,2020-11-25,2021-11-25
Tyler Pena II,130,6314062,fsW91484,BP3,2022-01-01,2023-01-01
Justin Kim,701,81505116,dfA05341,BP4,2020-12-13,2021-12-13
Ryan Jimenez,184,40837901,ojh27307,BP1,2020-04-06,2021-04-06
John Jones,333,56145168,aPX35974,BP4,2021-12-03,2022-12-03
Richard Rivera,498,52085964,UCu08272,BP4,2022-10-18,2023-10-18
Michele Short,863,25396838,KTO93684,BP2,2022-01-10,2023-01-10
Melissa Phillips,514,15486829,fsp25551,BP3,2022-10-18,2023-10-18
Emily Hammond,593,76987748,Mke30530,BP1,2021-09-06,2022-09-06
Justin Montgomery,503,7725470,oau83990,BP3,2021-01-07,2022-01-07
Sara Khan,659,27663801,flf46962,BP3,2021-06-05,2022-06-05
Michael Jones,649,50576227,zxc39530,BP4,2020-10-26,2021-10-26
Carmen Armstrong,117,11999832,uch46714,BP2,2021-11-10,2022-11-10
John Ball,720,69176607,lmV49179,BP1,2020-03-06,2021-03-06
Sarah Johnson,346,96717653,kOH26300,BP2,2022-09-30,2023-09-30
Casey Jensen,208,930879,TPm52973,BP4,2022-09-20,2023-09-20
Gregory Contreras,756,54956125,mBl42539,BP3,2022-10-24,2023-10-24
Jimmy Brennan,920,65813801,xnf00901,BP1,2021-10-06,2022-10-06
Larry Hall,930,50768521,HCl19510,BP1,2020-10-16,2021-10-16
Jody Bradley,446,13424783,Goa71347,BP4,2021-06-04,2022-06-04
Dillon Schmidt,320,69947854,gFD60493,BP4,2022-11-23,2023-11-23
Derrick Brennan,050,58970302,KqD15500,BP2,2020-04-09,2021-04-09
Erica Ibarra,083,79488349,FMU91448,BP2,2022-09-20,2023-09-20
Colin Collier,775,80811226,CYe40300,BP3,2021-06-19,2022-06-19
Kirsten Price,309,27798035,yEQ89151,BP4,2022-09-06,2023-09-06
Heidi Johnson,514,68005821,bQk67586,BP3,2022-12-21,2023-12-21
Steven Price,669,17546149,vUm18839,BP3,2020-11-04,2021-11-04
Bethany Brennan,941,45942684,Ksd99218,BP2,2021-03-17,2022-03-17
Daniel Nelson,997,10215545,ABL14430,BP4,2020-11-17,2021-11-17
David Kim,830,5718984,UqU47160,BP1,2021-12-23,2022-12-23
Stephen Johnson,572,9916206,TlV57099,BP3,2020-09-07,2021-09-07
Nathaniel Silva,205,76323206,ENZ81482,BP3,2021-01-15,2022-01-15
Angela Ewing,391,3973470,lJV99433,BP2,2021-02-14,2022-02-14
David Wilson,647,36707352,GZr82333,BP4,2022-08-12,2023-08-12
Steven Garner,801,66408119,OVO53784,BP1,2022-05-18,2023-05-18
Kevin Mcdonald,247,70696588,CXr10882,BP4,2022-04-19,2023-04-19
Michelle Anderson,861,36294490,Qvh14280,BP4,2020-11-06,2021-11-06
Tracy Jones,374,61985762,YHu84650,BP2,2021-01-27,2022-01-27
Erin Taylor,768,99036671,Xds41146,BP2,2022-03-30,2023-03-30
Michelle Guerrero,717,69616926,TRm41988,BP2,2021-03-03,2022-03-03
Victoria Douglas,994,26285171,uxc86821,BP4,2021-05-29,2022-05-29
Jason Harper,272,75570279,BSi86461,BP1,2020-01-02,2021-01-01
Valerie Woods,611,25099434,BbX80747,BP1,2021-12-20,2022-12-20
Bruce Pena,559,37493555,aNY07114,BP1,2021-08-11,2022-08-11
Alvin Kaiser,666,64663579,qII21965,BP1,2021-05-09,2022-05-09
Melissa King,074,21252308,wJr18902,BP2,2020-05-26,2021-05-26
Ashley Hill,336,2943059,dAW38135,BP2,2020-08-25,2021-08-25
Patricia Crawford,302,66575488,XGE56299,BP2,2020-03-05,2021-03-05
Benjamin Henderson,373,20773541,Nno43672,BP4,2022-06-08,2023-06-08
Mathew Allen,000,93680024,bhJ44558,BP2,2021-01-15,2022-01-15
Laurie Kennedy DVM,784,85948783,DjK21540,BP1,2020-03-12,2021-03-12
Cindy Stevens,778,21520679,hvN71781,BP4,2020-04-01,2021-04-01
Latasha Carlson,827,41359326,kVv26495,BP4,2022-01-01,2023-01-01
Scott Mcdaniel,493,38363166,VVr96215,BP1,2020-03-06,2021-03-06
Joshua Perry,373,12298724,PKc74186,BP1,2022-06-28,2023-06-28
Elizabeth Lopez,528,66607926,CIn39149,BP3,2020-10-20,2021-10-20
Jennifer Anderson,716,71018340,nhN71399,BP1,2021-02-26,2022-02-26
Samuel Walker,013,76102804,mvb09837,BP3,2021-08-19,2022-08-19
Thomas Schmidt,944,66334429,cYt01942,BP3,2022-06-08,2023-06-08
Jeremy Jones,872,71318677,VHp71185,BP2,2020-08-10,2021-08-10
Richard Herrera,401,52160912,HvO78905,BP4,2021-08-31,2022-08-31
David Harper,655,87634308,ADo74690,BP2,2020-03-26,2021-03-26
Emily Nielsen,072,43372441,wQD99996,BP1,2020-10-14,2021-10-14
Ariel Ford,200,42489220,dSJ44562,BP2,2021-02-27,2022-02-27
Diane Rodriguez,492,17506400,sAK74731,BP1,2022-10-05,2023-10-05
Alexandra Gonzalez,788,88281239,Njg93744,BP2,2020-11-04,2021-11-04
Greg Hernandez,891,89616693,IKe92166,BP4,2022-11-18,2023-11-18
Cheryl Ellis,669,4445511,FmP50858,BP4,2021-04-08,2022-04-08
Carla Callahan,297,80473364,uGN03224,BP1,2020-08-27,2021-08-27
Johnathan Davis,383,8248208,hJL55083,BP1,2020-11-19,2021-11-19
Justin Peterson,033,19515788,rzo04943,BP3,2021-01-28,2022-01-28
Kathy Ferguson,214,36252393,dFv43153,BP1,2021-03-25,2022-03-25
Robert Kim II,509,21541450,aUu67270,BP2,2021-01-20,2022-01-20
Stephanie Mccullough,345,83481371,Yqm98652,BP1,2020-03-19,2021-03-19
Crystal Campbell,185,70771895,jVU38814,BP1,2021-12-01,2022-12-01
Anna Daniel,923,51943145,sfJ46223,BP4,2021-03-04,2022-03-04
Joy Brown,528,90467992,kVL78935,BP1,2021-02-10,2022-02-10
Jacqueline Brown,260,95954690,wpA34499,BP2,2020-02-01,2021-01-31
Jorge Lee,253,96800844,CWe11487,BP1,2021-02-16,2022-02-16
Margaret Obrien,200,24880408,PyT00998,BP1,2020-04-13,2021-04-13
Christina Nielsen,114,14587506,alY10491,BP3,2020-07-22,2021-07-22
Edward Palmer,221,96628630,tGh10685,BP1,2022-03-21,2023-03-21
Lori Riley,634,16601768,npp10316,BP1,2022-09-21,2023-09-21
James Cooley,509,6379103,vVd06885,BP3,2021-04-23,2022-04-23
Robert Campbell,464,99937871,BMr80896,BP2,2020-07-13,2021-07-13
Kelly Camacho,228,49674199,Ljj23562,BP3,2020-08-18,2021-08-18
Brandon Brown,069,19884907,yiI04718,BP4,2020-03-12,2021-03-12
David Pierce,416,20587109,lCa40871,BP3,2021-07-10,2022-07-10
Michael Martinez,991,96532819,DAG10582,BP3,2020-06-14,2021-06-14
Patrick Sullivan,212,46716064,fps36289,BP1,2022-01-19,2023-01-19
Vanessa Ortiz,831,82049411,awo50461,BP3,2021-07-06,2022-07-06
Lisa Perez,517,17705377,xLB31445,BP2,2020-05-09,2021-05-09
Terri Baker,141,22386101,BGb74040,BP2,2022-08-26,2023-08-26
Jesse Rich,696,54092467,dyj08633,BP2,2020-07-15,2021-07-15
Kimberly Mccoy,596,86246896,hdD34105,BP2,2022-11-26,2023-11-26
Steven Weeks,771,73724741,UGs91574,BP1,2022-11-13,2023-11-13
Justin Robbins,055,2100551,LpP32049,BP4,2022-10-11,2023-10-11
Ronald Howard,005,98733536,Rmd54450,BP1,2020-06-26,2021-06-26
Carolyn Williams,973,87625104,avB81270,BP4,2021-06-22,2022-06-22
Lindsey Lynn,094,4429397,qpA80390,BP4,2022-01-01,2023-01-01
Michael Martinez,684,36208845,YMV24951,BP1,2022-03-06,2023-03-06
William Griffin,700,74975923,UtR28321,BP1,2020-04-01,2021-04-01
Deanna Dickerson,337,81880697,wpk69207,BP3,2020-05-01,2021-05-01
Kathryn Duncan,685,94642913,hkk49323,BP3,2021-08-18,2022-08-18
Alice Mcintyre,607,83834515,nzP09302,BP1,2020-06-30,2021-06-30
Kenneth Mason,632,8025325,UON97162,BP4,2021-04-03,2022-04-03
Lisa Carney,669,3205104,Sbb29253,BP3,2020-06-17,2021-06-17
William Jones,582,49697487,xmV92426,BP4,2021-08-08,2022-08-08
Jesus Ferrell,207,9809887,uXC94627,BP2,2020-01-26,2021-01-25
Madeline Mckenzie,883,92666003,cGq78905,BP4,2021-06-13,2022-06-13
James Jefferson,442,82468670,TDz46506,BP3,2022-09-21,2023-09-21
Laura Vega,528,21320354,dWU87122,BP1,2020-07-01,2021-07-01
Keith Miller,188,301554,mBl67195,BP3,2021-03-05,2022-03-05
Heather Chambers,766,78185801,TQB80947,BP1,2021-01-08,2022-01-08
Douglas Lucas,665,36107234,Ejt44577,BP3,2022-10-27,2023-10-27
Amy Guzman,244,83430683,cDG78606,BP1,2020-06-21,2021-06-21
Angela Stewart,870,45952399,wFM24126,BP3,2020-10-17,2021-10-17
Tristan Williamson,313,7448059,lbQ88187,BP3,2021-11-03,2022-11-03
Adrienne Reed MD,898,95992761,mim22070,BP2,2020-06-22,2021-06-22
Paul Evans,643,51759711,GCN65328,BP4,2021-05-17,2022-05-17
Mark Banks,385,23136883,Dup59412,BP1,2021-03-22,2022-03-22
Sherry Morrow,490,13918716,iqd36910,BP1,2020-10-15,2021-10-15
Monica Gordon,120,83309813,USS68058,BP1,2022-01-14,2023-01-14
Carol Flores,731,6351295,FSu14819,BP4,2022-04-12,2023-04-12
Jacob Martin,034,30789180,HPV25319,BP2,2021-12-04,2022-12-04
Sarah Davis,020,43532818,MFT82007,BP3,2021-11-11,2022-11-11
Jason Turner,660,97190095,seH68370,BP2,2022-04-10,2023-04-10
Melissa Sawyer MD,513,88431404,ovN23424,BP2,2020-05-05,2021-05-05
Brian Richard,906,32790344,llt87389,BP2,2020-05-28,2021-05-28
Teresa Higgins,598,49296960,cuQ26626,BP1,2022-08-03,2023-08-03
Christopher Gonzalez,275,17066506,hCV02033,BP4,2020-05-14,2021-05-14
Stephanie Butler,566,33935274,hEu29592,BP1,2020-11-10,2021-11-10
Christopher Harrison,191,4952167,sCH49290,BP2,2022-07-27,2023-07-27
Ryan Hughes,613,619604,ANE49293,BP1,2022-09-03,2023-09-03
Rachel Petty,828,50655144,VQO74462,BP3,2021-07-11,2022-07-11
Christopher Walker,156,91592039,jht23203,BP3,2022-09-04,2023-09-04
Randy Walker,394,42638152,fNa84571,BP2,2021-05-29,2022-05-29
Caitlin Cooper,231,70430632,fUH12029,BP3,2021-12-07,2022-12-07
Jeffrey Solomon,856,35139931,soo57376,BP4,2020-11-08,2021-11-08
Corey Gamble,486,44259270,Byn28971,BP2,2021-08-11,2022-08-11
Derek Howard,047,82135300,uYq00559,BP4,2020-09-26,2021-09-26
Jennifer Myers,038,39134366,dDX75210,BP3,2021-10-28,2022-10-28
Eric Jones,584,15397895,ESC08266,BP2,2022-12-03,2023-12-03
Heather Joseph,983,19758204,Cji03943,BP2,2021-09-04,2022-09-04
Trevor Taylor,789,88808154,TdJ44642,BP2,2020-12-19,2021-12-19
Sydney Garcia,318,67205342,MYP17613,BP2,2020-01-30,2021-01-29
Charles Garrett,234,29905715,meO86612,BP3,2021-06-17,2022-06-17
Christopher Mcclain,413,32719769,IvC54309,BP3,2022-05-16,2023-05-16
Christopher Jones,592,79453163,Zoz91182,BP1,2020-03-26,2021-03-26
Jared Hudson,987,86469980,Tbb63749,BP4,2022-03-10,2023-03-10
Meghan Price,360,45008781,WmG08781,BP1,2022-05-17,2023-05-17
Mary Brock,154,53806100,crh32113,BP3,2020-02-05,2021-02-04
Nicholas Lopez,632,3604163,ipm21111,BP2,2020-12-09,2021-12-09
Kelsey Gates,647,57472653,teq59133,BP2,2021-12-22,2022-12-22
Jeanette Clay,890,94753496,tts82396,BP2,2021-07-10,2022-07-10
Ian Brown,530,29288469,mkQ15834,BP4,2021-02-21,2022-02-21
Nicholas Long,361,90470803,XNh00851,BP4,2020-12-23,2021-12-23
Laura Hughes,033,22627160,ksy45795,BP4,2022-04-02,2023-04-02
Nicholas Griffin,431,37553509,QOC27462,BP1,2021-02-07,2022-02-07
Michael Nolan,415,9875216,phr13800,BP3,2020-01-28,2021-01-27
Christina Robinson,550,37763496,mFh68049,BP4,2022-03-04,2023-03-04
Sharon Weaver,047,88615206,yRg64450,BP4,2020-11-26,2021-11-26
Sonya Johnson,544,18656251,Pmi01530,BP3,2022-08-28,2023-08-28
Amanda Caldwell,306,37024930,iFk55536,BP2,2020-05-20,2021-05-20
Rebecca Short,120,31329737,FaK95672,BP2,2021-11-09,2022-11-09
David Cooper,276,35840170,Fbh09601,BP4,2020-05-23,2021-05-23
Richard Jones,980,79373603,EIA96404,BP4,2020-06-27,2021-06-27
Michaela Carlson,750,33260660,DoI52156,BP2,2022-01-05,2023-01-05
David Nguyen,559,17694786,KlL43161,BP2,2022-01-10,2023-01-10
Susan Patterson,803,46388583,KLL75330,BP4,2020-11-04,2021-11-04
Debra Carrillo,847,85384961,eIh63682,BP2,2021-06-09,2022-06-09
Christopher Nichols,090,73968522,ago94996,BP1,2021-03-17,2022-03-17
Elaine Fernandez,016,91281541,rab49241,BP4,2020-01-01,2020-12-31
Christian Levy DDS,908,64969624,hvU00188,BP4,2020-11-19,2021-11-19
Eric Williams,606,57483847,CYp25926,BP1,2021-03-08,2022-03-08
James Benson,206,48223243,IMg90085,BP2,2020-01-22,2021-01-21
John Burgess,060,81404800,uEE61670,BP2,2022-04-15,2023-04-15
Dennis Bailey,680,67384321,NJP67274,BP3,2021-11-25,2022-11-25
Kathryn Williams,966,61152947,GJV69451,BP4,2021-10-19,2022-10-19
James Smith,676,68893595,DZF22989,BP3,2020-11-10,2021-11-10
Keith Ryan,492,98212184,mdz72656,BP4,2021-10-23,2022-10-23
Dominic Robinson,010,31313119,hDe14568,BP2,2022-03-10,2023-03-10
Barbara Rodriguez,543,48508650,TMq22169,BP4,2022-07-16,2023-07-16
Crystal Garcia,115,64567249,uQW97385,BP2,2021-11-12,2022-11-12
Laura Powell,902,42967650,TKp90042,BP2,2020-12-06,2021-12-06
Wendy Stanley,360,10622275,WMX78446,BP3,2020-07-23,2021-07-23
Christine Page,665,67553234,Lxj56243,BP3,2022-02-18,2023-02-18
Tonya Murphy,324,71706020,YEr25153,BP2,2021-05-07,2022-05-07
Aaron Hicks,545,45708166,HZj88428,BP4,2022-01-30,2023-01-30
Stephanie Horton,023,46161081,QWm85236,BP4,2022-03-06,2023-03-06
David Matthews,079,52440590,rSu31456,BP4,2021-11-16,2022-11-16
Brittney Miller,892,46980435,CTf33218,BP3,2022-10-08,2023-10-08
Stephanie Gonzalez,510,59792372,SdT82747,BP2,2021-12-23,2022-12-23
Samuel West,021,88239093,wSi24823,BP1,2022-08-27,2023-08-27
Megan Simpson,212,72094695,PuU38378,BP3,2022-10-07,2023-10-07
John Bryant,292,65932361,zlv15972,BP2,2022-12-10,2023-12-10
David Humphrey,324,40356879,pCb37423,BP2,2021-01-10,2022-01-10
Gregory Brown,953,20365512,IAp46434,BP4,2020-09-26,2021-09-26
Jason Reyes,583,46282315,LFf25864,BP4,2020-11-14,2021-11-14
Julie Hunter,671,85848981,cLU63895,BP1,2022-04-14,2023-04-14
Derek Webb,966,8956864,RkH18468,BP1,2021-07-11,2022-07-11
Peggy Rubio,108,23462847,pZl55950,BP2,2022-08-14,2023-08-14
Michael Williams,783,98395328,WuB52868,BP1,2022-03-27,2023-03-27
Shawn Wallace,497,98012038,PcD73234,BP3,2021-02-10,2022-02-10
Kimberly Hardy,641,61953111,zUT82840,BP4,2020-07-25,2021-07-25
Kristin Joyce,668,53072660,Oon79653,BP2,2020-02-21,2021-02-20
Kim Branch,150,97297659,CGL79532,BP1,2021-07-23,2022-07-23
Stephanie Moran,454,85479895,wdC00412,BP4,2020-11-22,2021-11-22
Eric Rios,983,20179512,abw24913,BP4,2021-10-15,2022-10-15
Kevin Kelly,921,37007290,leh49076,BP4,2021-01-07,2022-01-07
Michael Henderson,563,12895881,owd12942,BP3,2020-09-22,2021-09-22
Sara Castro,252,61010203,NOA05162,BP4,2020-02-18,2021-02-17
Stephanie Russell,713,70798718,blH56554,BP1,2021-04-28,2022-04-28
Heather Newton,701,15988149,QYP85660,BP2,2022-01-30,2023-01-30
Stacey Carrillo,304,43367077,wMQ50955,BP4,2022-08-03,2023-08-03
Stephen Hayes,810,68878631,kKZ35415,BP4,2020-05-07,2021-05-07
Scott James,572,70497016,Cnr28387,BP1,2020-04-16,2021-04-16
James Smith,704,57376778,xTX25158,BP3,2021-12-16,2022-12-16
Jessica Martinez,955,7740216,InU04423,BP2,2021-12-15,2022-12-15
Dawn Silva DVM,001,48378192,XHf96559,BP1,2022-09-04,2023-09-04
Lisa Ashley,992,97907492,Hzz96964,BP1,2022-01-14,2023-01-14
Karen Lamb,648,39986711,MkQ98596,BP2,2020-02-03,2021-02-02
Robert Trujillo,455,94894904,NrY85613,BP3,2020-03-12,2021-03-12
Daniel Miller,207,66905717,ooU35270,BP1,2020-05-31,2021-05-31
Taylor Mitchell,759,9683367,lMk85727,BP4,2022-09-16,2023-09-16
Jeffrey Pacheco,023,15127566,Ypj95165,BP3,2020-05-07,2021-05-07
Diana Bradley,749,70019957,lYJ36281,BP1,2020-12-06,2021-12-06
Benjamin Fowler,412,94698605,ItY06095,BP2,2022-10-04,2023-10-04
Diana Bauer,767,49096776,zTj06928,BP1,2022-03-25,2023-03-25
Paul Mason,434,14249239,RIm37255,BP2,2022-02-19,2023-02-19
George Lewis,021,97120103,XRZ13805,BP4,2022-05-28,2023-05-28
Brittany Chen,309,54235506,GOl63678,BP4,2021-07-28,2022-07-28
Heather Smith,085,21962160,ygo86741,BP3,2021-01-04,2022-01-04
Sharon Bruce,539,33187141,uzm23831,BP2,2022-04-16,2023-04-16
Larry Perkins,219,49770516,pCs88165,BP1,2020-04-21,2021-04-21
Patricia Ray,235,66943891,AUL42373,BP4,2020-11-17,2021-11-17
Tyler Mann,449,77820559,jFL15562,BP2,2022-12-24,2023-12-24
Clayton Huerta DDS,564,70998971,cPN90438,BP3,2021-03-25,2022-03-25
Anthony Holder,878,91628021,zmy62998,BP4,2022-02-08,2023-02-08
Robert Price,520,3914509,scL64530,BP4,2020-10-12,2021-10-12
Julie Harvey,964,88682107,pIA39381,BP3,2021-03-02,2022-03-02
Mrs. Melissa Smith DDS,963,52333472,tXv84008,BP3,2020-07-04,2021-07-04
Tanya Jarvis,192,53252933,jEm65041,BP3,2022-07-24,2023-07-24
Misty Johnson,559,48504453,XgS03023,BP4,2020-11-18,2021-11-18
Teresa Burgess,847,70416250,Ysq52384,BP1,2022-09-19,2023-09-19
Mackenzie Madden,417,32462053,YXv69413,BP4,2022-04-17,2023-04-17
Michael Anthony,453,96646448,NeZ90881,BP2,2021-04-23,2022-04-23
Brianna Montoya MD,416,61304738,pAw35064,BP4,2020-03-05,2021-03-05
Nicholas Harris,238,59282161,csK25957,BP3,2020-12-04,2021-12-04
Laura Mccullough,960,8953394,FcE25263,BP2,2020-10-14,2021-10-14
Susan Lane,922,61019858,AcD40954,BP4,2020-08-08,2021-08-08
Michael Cruz,314,2352706,SQa96234,BP2,2021-09-04,2022-09-04
Joan Humphrey,805,91235733,pLp73808,BP2,2022-12-07,2023-12-07
Brittany Mooney,993,22790901,jXg84853,BP4,2020-10-14,2021-10-14
Jessica Bailey,258,56381050,LKi23779,BP2,2022-05-01,2023-05-01
Ashley Miller,444,4388917,MKR38679,BP2,2021-09-26,2022-09-26
Matthew Duncan,616,8029967,myw75683,BP1,2020-03-16,2021-03-16
Shirley Armstrong,442,30591598,FFr27430,BP3,2021-01-16,2022-01-16
Daniel Riley,433,5347294,Njd26193,BP1,2020-05-13,2021-05-13
Gregory Garcia,599,43797814,hHO16184,BP4,2020-03-29,2021-03-29
Sarah Bryant,019,57835856,Uyb82396,BP3,2022-01-20,2023-01-20
Robin Randall,358,1181080,Fsg81503,BP2,2020-07-16,2021-07-16
Adam Hull,023,76180380,ZAC28799,BP1,2021-01-30,2022-01-30
Bill Jones,004,88859752,oxj06788,BP3,2020-04-03,2021-04-03
Gregory Harrison,059,94907406,BDF68983,BP3,2021-02-20,2022-02-20
Curtis Walsh,209,61608283,owP09181,BP2,2020-08-21,2021-08-21
Nicholas Reynolds,281,32338438,Yej76120,BP2,2020-01-27,2021-01-26
Zachary Richardson,962,38729944,hXk31215,BP3,2021-01-01,2022-01-01
Evan Nichols DDS,919,30213279,mwc99433,BP1,2022-10-20,2023-10-20
Donna Burns,384,51643329,nhO68663,BP4,2020-05-09,2021-05-09
John Sims,415,42153154,gCq40784,BP1,2020-09-09,2021-09-09
Heather Tucker,096,48400566,WpG78407,BP1,2020-11-17,2021-11-17
Rodney Lucas,811,9666388,FPF12796,BP3,2022-08-21,2023-08-21
Lisa Harris,886,76354299,dac21866,BP4,2020-12-06,2021-12-06
Anna Moore,359,63588769,Dme39254,BP2,2021-10-24,2022-10-24
Jonathan Crawford,312,28303987,ZVg48219,BP4,2021-11-11,2022-11-11
Nancy Taylor,540,38937206,EJK02058,BP4,2020-09-06,2021-09-06
Jennifer Meadows,786,21655783,AwL57420,BP2,2020-02-19,2021-02-18
Richard Greer,656,26400979,QGb35165,BP4,2022-06-16,2023-06-16
Amy Taylor,906,57568060,KhJ03920,BP1,2020-02-05,2021-02-04
Nicole Peck,784,74017728,mYH89166,BP2,2021-08-03,2022-08-03
David Mitchell,850,28600823,pnp29815,BP4,2021-01-13,2022-01-13
Christopher Hanson,036,75361546,YjP46541,BP1,2022-06-18,2023-06-18
Savannah Riley,410,69612611,ktg58445,BP4,2022-09-18,2023-09-18
John Holland,362,1375875,ELH44730,BP2,2021-01-16,2022-01-16
